Sl.no,Species_common_name,Species_scientific_name,lat,lon,Month,Year,Source,Comments,name_combined,Source_type
2094,Blue_whale,,5.80778758,80.48877703,"1,2,3,4",2012,Thilakarathne 2015,,Blue_whale,Publication
2095,Blue_whale,,5.838829412,80.48556937,"1,2,3,4",2012,Thilakarathne 2015,,Blue_whale,Publication
2096,Blue_whale,,5.835207865,80.48556937,"1,2,3,4",2012,Thilakarathne 2015,,Blue_whale,Publication
2097,Blue_whale,,5.834483556,80.48443117,"1,2,3,4",2012,Thilakarathne 2015,,Blue_whale,Publication
2098,Blue_whale,,5.841209286,80.49157079,"1,2,3,4",2012,Thilakarathne 2015,,Blue_whale,Publication
2099,Blue_whale,,5.836553011,80.49436456,"1,2,3,4",2012,Thilakarathne 2015,,Blue_whale,Publication
2100,Blue_whale,,5.840174558,80.50109029,"1,2,3,4",2012,Thilakarathne 2015,,Blue_whale,Publication
2101,Blue_whale,,5.852384346,80.50202154,"1,2,3,4",2012,Thilakarathne 2015,,Blue_whale,Publication
2102,Blue_whale,,5.850521836,80.50398752,"1,2,3,4",2012,Thilakarathne 2015,,Blue_whale,Publication
2103,Blue_whale,,5.845969034,80.52147442,"1,2,3,4",2012,Thilakarathne 2015,,Blue_whale,Publication
2104,Blue_whale,,5.834069665,80.4991243,"1,2,3,4",2012,Thilakarathne 2015,,Blue_whale,Publication
2105,Blue_whale,,5.8324141,80.49871041,"1,2,3,4",2012,Thilakarathne 2015,,Blue_whale,Publication
2106,Blue_whale,,5.833345355,80.50191807,"1,2,3,4",2012,Thilakarathne 2015,,Blue_whale,Publication
2107,Blue_whale,,5.83427661,80.5063674,"1,2,3,4",2012,Thilakarathne 2015,,Blue_whale,Publication
2108,Blue_whale,,5.835207865,80.50843685,"1,2,3,4",2012,Thilakarathne 2015,,Blue_whale,Publication
2109,Blue_whale,,5.83613912,80.51505911,"1,2,3,4",2012,Thilakarathne 2015,,Blue_whale,Publication
2110,Blue_whale,,5.836346066,80.51723204,"1,2,3,4",2012,Thilakarathne 2015,,Blue_whale,Publication
2111,Blue_whale,,5.835311338,80.51868066,"1,2,3,4",2012,Thilakarathne 2015,,Blue_whale,Publication
2112,Blue_whale,,5.834793974,80.52033622,"1,2,3,4",2012,Thilakarathne 2015,,Blue_whale,Publication
2113,Blue_whale,,5.834173138,80.52240568,"1,2,3,4",2012,Thilakarathne 2015,,Blue_whale,Publication
2114,Blue_whale,,5.831482845,80.5238543,"1,2,3,4",2012,Thilakarathne 2015,,Blue_whale,Publication
2115,Blue_whale,,5.822584187,80.52261262,"1,2,3,4",2012,Thilakarathne 2015,,Blue_whale,Publication
2116,Blue_whale,,5.823618915,80.51795635,"1,2,3,4",2012,Thilakarathne 2015,,Blue_whale,Publication
2117,Blue_whale,,5.821445986,80.51516258,"1,2,3,4",2012,Thilakarathne 2015,,Blue_whale,Publication
2118,Blue_whale,,5.819893895,80.50822991,"1,2,3,4",2012,Thilakarathne 2015,,Blue_whale,Publication
2119,Blue_whale,,5.816168875,80.50388405,"1,2,3,4",2012,Thilakarathne 2015,,Blue_whale,Publication
2120,Blue_whale,,5.822273769,80.50574656,"1,2,3,4",2012,Thilakarathne 2015,,Blue_whale,Publication
2121,Blue_whale,,5.820928623,80.50264238,"1,2,3,4",2012,Thilakarathne 2015,,Blue_whale,Publication
2122,Blue_whale,,5.824653642,80.50098681,"1,2,3,4",2012,Thilakarathne 2015,,Blue_whale,Publication
2123,Blue_whale,,5.821756405,80.48836314,"1,2,3,4",2012,Thilakarathne 2015,,Blue_whale,Publication
2124,Blue_whale,,5.815961929,80.48329297,"1,2,3,4",2012,Thilakarathne 2015,,Blue_whale,Publication
2125,Blue_whale,,5.816479293,80.54072036,"1,2,3,4",2012,Thilakarathne 2015,,Blue_whale,Publication
2126,Blue_whale,,5.832000209,80.54992944,"1,2,3,4",2012,Thilakarathne 2015,,Blue_whale,Publication
2127,Blue_whale,,5.833345355,80.53958216,"1,2,3,4",2012,Thilakarathne 2015,,Blue_whale,Publication
2128,Blue_whale,,5.831689791,80.53575367,"1,2,3,4",2012,Thilakarathne 2015,,Blue_whale,Publication
2129,Blue_whale,,5.823205024,80.53171823,"1,2,3,4",2012,Thilakarathne 2015,,Blue_whale,Publication
2130,Blue_whale,,5.821135568,80.53347726,"1,2,3,4",2012,Thilakarathne 2015,,Blue_whale,Publication
2131,Blue_whale,,5.818548749,80.5363745,"1,2,3,4",2012,Thilakarathne 2015,,Blue_whale,Publication
2135,Killer_whale,,5.819376531,80.35405548,"1,2,3,4",2012,Thilakarathne 2015,,Killer_whale,Publication
2136,Killer_whale,,5.839243303,80.42690031,"1,2,3,4",2012,Thilakarathne 2015,,Killer_whale,Publication
2138,Short-finned_Pilot_whale,,5.856419784,80.48567284,"1,2,3,4",2012,Thilakarathne 2015,,Short-finned_Pilot_whale,Publication
2139,Short-finned_Pilot_whale,,5.851142672,80.48913918,"1,2,3,4",2012,Thilakarathne 2015,,Short-finned_Pilot_whale,Publication
2140,Spinner_dolphin,,5.868902698,80.38981005,"1,2,3,4",2012,Thilakarathne 2015,,Spinner_dolphin,Publication
2141,Spinner_dolphin,,5.866404979,80.39713095,"1,2,3,4",2012,Thilakarathne 2015,,Spinner_dolphin,Publication
2142,Spinner_dolphin,,5.865457568,80.40178188,"1,2,3,4",2012,Thilakarathne 2015,,Spinner_dolphin,Publication
2143,Spinner_dolphin,,5.869936237,80.42434748,"1,2,3,4",2012,Thilakarathne 2015,,Spinner_dolphin,Publication
2144,Spinner_dolphin,,5.882597088,80.42538102,"1,2,3,4",2012,Thilakarathne 2015,,Spinner_dolphin,Publication
2145,Spinner_dolphin,,5.871831058,80.43959218,"1,2,3,4",2012,Thilakarathne 2015,,Spinner_dolphin,Publication
2146,Spinner_dolphin,,5.885008678,80.44036733,"1,2,3,4",2012,Thilakarathne 2015,,Spinner_dolphin,Publication
2147,Spinner_dolphin,,5.887506397,80.44941079,"1,2,3,4",2012,Thilakarathne 2015,,Spinner_dolphin,Publication
2148,Spinner_dolphin,,5.887678654,80.45199464,"1,2,3,4",2012,Thilakarathne 2015,,Spinner_dolphin,Publication
2149,Spinner_dolphin,,5.884578037,80.45397559,"1,2,3,4",2012,Thilakarathne 2015,,Spinner_dolphin,Publication
2150,Spinner_dolphin,,5.894310528,80.43821412,"1,2,3,4",2012,Thilakarathne 2015,,Spinner_dolphin,Publication
2151,Spinner_dolphin,,5.888281551,80.47232091,"1,2,3,4",2012,Thilakarathne 2015,,Spinner_dolphin,Publication
2152,Spinner_dolphin,,5.873898136,80.45298512,"1,2,3,4",2012,Thilakarathne 2015,,Spinner_dolphin,Publication
2153,Spinner_dolphin,,5.872218635,80.45423398,"1,2,3,4",2012,Thilakarathne 2015,,Spinner_dolphin,Publication
2154,Spinner_dolphin,,5.869118019,80.45578428,"1,2,3,4",2012,Thilakarathne 2015,,Spinner_dolphin,Publication
2155,Spinner_dolphin,,5.872304763,80.45664557,"1,2,3,4",2012,Thilakarathne 2015,,Spinner_dolphin,Publication
2156,Spinner_dolphin,,5.874113456,80.45866958,"1,2,3,4",2012,Thilakarathne 2015,,Spinner_dolphin,Publication
2157,Spinner_dolphin,,5.874716354,80.45716234,"1,2,3,4",2012,Thilakarathne 2015,,Spinner_dolphin,Publication
2158,Spinner_dolphin,,5.86610353,80.46775611,"1,2,3,4",2012,Thilakarathne 2015,,Spinner_dolphin,Publication
2159,Spinner_dolphin,,5.86903189,80.46702402,"1,2,3,4",2012,Thilakarathne 2015,,Spinner_dolphin,Publication
2160,Spinner_dolphin,,5.872046379,80.4695648,"1,2,3,4",2012,Thilakarathne 2015,,Spinner_dolphin,Publication
2161,Spinner_dolphin,,5.869850109,80.5022074,"1,2,3,4",2012,Thilakarathne 2015,,Spinner_dolphin,Publication
2162,Spinner_dolphin,,5.871831058,80.51883015,"1,2,3,4",2012,Thilakarathne 2015,,Spinner_dolphin,Publication
2163,Spinner_dolphin,,5.858395053,80.51796887,"1,2,3,4",2012,Thilakarathne 2015,,Spinner_dolphin,Publication
2164,Spinner_dolphin,,5.832728838,80.44010894,"1,2,3,4",2012,Thilakarathne 2015,,Spinner_dolphin,Publication
2165,Spinner_dolphin,,5.840997149,80.35897615,"1,2,3,4",2012,Thilakarathne 2015,,Spinner_dolphin,Publication
2166,Spinner_dolphin,,5.733681366,80.40005931,"1,2,3,4",2012,Thilakarathne 2015,,Spinner_dolphin,Publication
2167,Indo-Pacific_Humpback_dolphin,,14.34385133,80.36953243,,2001,Tripathy 2004,,Humpback_dolphin,Publication
2168,Indo-Pacific_Humpback_dolphin,,14.63525206,80.39381582,,2001,Tripathy 2004,,Humpback_dolphin,Publication
2169,Indo-Pacific_Humpback_dolphin,,15.78466606,81.21945123,,2001,Tripathy 2004,,Humpback_dolphin,Publication
2170,Indo-Pacific_Humpback_dolphin,,16.22176716,81.92366967,,2001,Tripathy 2004,,Humpback_dolphin,Publication
2171,Indo-Pacific_Humpback_dolphin,,16.65886826,82.57122685,,2001,Tripathy 2004,,Humpback_dolphin,Publication
2172,Indo-Pacific_Humpback_dolphin,,17.41974795,83.24306743,,2001,Tripathy 2004,,Humpback_dolphin,Publication
2173,Indo-Pacific_Humpback_dolphin,,18.09158853,84.15774195,,2001,Tripathy 2004,,Humpback_dolphin,Publication
2174,Indo-Pacific_Humpback_dolphin,,18.3506114,84.44914268,,2001,Tripathy 2004,,Humpback_dolphin,Publication
2175,Blue_whale,Balaenoptera musculus,5.691695633,80.83393061,,2003-2007,Yousuf thesis 2009,,Blue_whale,Publication
2176,Blue_whale,Balaenoptera musculus,5.7151971,81.33921215,,2003-2007,Yousuf thesis 2009,,Blue_whale,Publication
2177,Blue_whale,Balaenoptera musculus,5.961962504,81.65256505,,2003-2007,Yousuf thesis 2009,,Blue_whale,Publication
2178,Blue_whale,Balaenoptera musculus,5.797452235,81.46455331,,2003-2007,Yousuf thesis 2009,,Blue_whale,Publication
2179,Bryde's_whale,Balaenoptera edeni,14.97869204,82.2675201,,2003-2007,Yousuf thesis 2009,,Bryde's_whale,Publication
2180,False_Killer_whale,Pseudorca crassidens,14.97869204,71.81720108,,2003-2007,Yousuf thesis 2009,,False_Killer_whale,Publication
2181,False_Killer_whale,Pseudorca crassidens,12.96539969,72.53007891,,2003-2007,Yousuf thesis 2009,,False_Killer_whale,Publication
2182,False_Killer_whale,Pseudorca crassidens,15.64065002,83.18016041,,2003-2007,Yousuf thesis 2009,,False_Killer_whale,Publication
2183,Humpback_whale,Megaptera novaeangliae,7.728489446,85.12294835,,2003-2007,Yousuf thesis 2009,,Humpback_whale,Publication
2184,Indo-Pacific_Bottlenose_dolphin,Tursiops aduncus ,20.06284274,87.10490541,,2003-2007,Yousuf thesis 2009,,Bottlenose_dolphin,Publication
2185,Indo-Pacific_Bottlenose_dolphin,Tursiops aduncus ,18.90343704,84.9662719,,2003-2007,Yousuf thesis 2009,,Bottlenose_dolphin,Publication
2186,Indo-Pacific_Bottlenose_dolphin,Tursiops aduncus ,18.67625619,85.06811159,,2003-2007,Yousuf thesis 2009,,Bottlenose_dolphin,Publication
2187,Indo-Pacific_Bottlenose_dolphin,Tursiops aduncus ,18.28456507,84.56674696,,2003-2007,Yousuf thesis 2009,,Bottlenose_dolphin,Publication
2188,Indo-Pacific_Bottlenose_dolphin,Tursiops aduncus ,17.55601959,84.44140581,,2003-2007,Yousuf thesis 2009,,Bottlenose_dolphin,Publication
2189,Indo-Pacific_Bottlenose_dolphin,Tursiops aduncus ,17.4541799,84.79392781,,2003-2007,Yousuf thesis 2009,,Bottlenose_dolphin,Publication
2190,Indo-Pacific_Bottlenose_dolphin,Tursiops aduncus ,17.03115349,85.92199823,,2003-2007,Yousuf thesis 2009,,Bottlenose_dolphin,Publication
2191,Indo-Pacific_Bottlenose_dolphin,Tursiops aduncus ,17.15649465,83.34467068,,2003-2007,Yousuf thesis 2009,,Bottlenose_dolphin,Publication
2192,Indo-Pacific_Bottlenose_dolphin,Tursiops aduncus ,17.04682114,83.27416627,,2003-2007,Yousuf thesis 2009,,Bottlenose_dolphin,Publication
2193,Indo-Pacific_Bottlenose_dolphin,Tursiops aduncus ,17.01548585,82.96081338,,2003-2007,Yousuf thesis 2009,,Bottlenose_dolphin,Publication
2194,Indo-Pacific_Bottlenose_dolphin,Tursiops aduncus ,15.01002733,83.15665894,,2003-2007,Yousuf thesis 2009,,Bottlenose_dolphin,Publication
2195,Indo-Pacific_Bottlenose_dolphin,Tursiops aduncus ,13.64694224,87.54359946,,2003-2007,Yousuf thesis 2009,,Bottlenose_dolphin,Publication
2196,Indo-Pacific_Bottlenose_dolphin,Tursiops aduncus ,13.54510254,86.42336286,,2003-2007,Yousuf thesis 2009,,Bottlenose_dolphin,Publication
2197,Indo-Pacific_Bottlenose_dolphin,Tursiops aduncus ,13.0750732,84.08104998,,2003-2007,Yousuf thesis 2009,,Bottlenose_dolphin,Publication
2198,Indo-Pacific_Bottlenose_dolphin,Tursiops aduncus ,10.99127646,82.46728257,,2003-2007,Yousuf thesis 2009,,Bottlenose_dolphin,Publication
2199,Indo-Pacific_Bottlenose_dolphin,Tursiops aduncus ,11.10094997,81.88757972,,2003-2007,Yousuf thesis 2009,,Bottlenose_dolphin,Publication
2200,Indo-Pacific_Bottlenose_dolphin,Tursiops aduncus ,13.48243197,94.39819402,,2003-2007,Yousuf thesis 2009,,Bottlenose_dolphin,Publication
2201,Indo-Pacific_Bottlenose_dolphin,Tursiops aduncus ,11.6023146,93.20745302,,2003-2007,Yousuf thesis 2009,,Bottlenose_dolphin,Publication
2202,Indo-Pacific_Bottlenose_dolphin,Tursiops aduncus ,8.390447435,85.12294835,,2003-2007,Yousuf thesis 2009,,Bottlenose_dolphin,Publication
2203,Indo-Pacific_Bottlenose_dolphin,Tursiops aduncus ,7.356382884,87.4887627,,2003-2007,Yousuf thesis 2009,,Bottlenose_dolphin,Publication
2204,Indo-Pacific_Bottlenose_dolphin,Tursiops aduncus ,6.384988912,93.03510893,,2003-2007,Yousuf thesis 2009,,Bottlenose_dolphin,Publication
2205,Indo-Pacific_Bottlenose_dolphin,Tursiops aduncus ,6.165641886,81.48805478,,2003-2007,Yousuf thesis 2009,,Bottlenose_dolphin,Publication
2206,Indo-Pacific_Bottlenose_dolphin,Tursiops aduncus ,5.930627215,80.12496969,,2003-2007,Yousuf thesis 2009,,Bottlenose_dolphin,Publication
2207,Indo-Pacific_Bottlenose_dolphin,Tursiops aduncus ,6.008965439,79.82728444,,2003-2007,Yousuf thesis 2009,,Bottlenose_dolphin,Publication
2208,Indo-Pacific_Bottlenose_dolphin,Tursiops aduncus ,7.434721107,77.86099503,,2003-2007,Yousuf thesis 2009,,Bottlenose_dolphin,Publication
2209,Indo-Pacific_Bottlenose_dolphin,Tursiops aduncus ,7.646234311,77.59464507,,2003-2007,Yousuf thesis 2009,,Bottlenose_dolphin,Publication
2210,Indo-Pacific_Bottlenose_dolphin,Tursiops aduncus ,8.022257784,77.10111426,,2003-2007,Yousuf thesis 2009,,Bottlenose_dolphin,Publication
2211,Indo-Pacific_Bottlenose_dolphin,Tursiops aduncus ,8.194601876,76.5214114,,2003-2007,Yousuf thesis 2009,,Bottlenose_dolphin,Publication
2212,Indo-Pacific_Bottlenose_dolphin,Tursiops aduncus ,8.50795477,76.49007611,,2003-2007,Yousuf thesis 2009,,Bottlenose_dolphin,Publication
2213,Indo-Pacific_Bottlenose_dolphin,Tursiops aduncus ,8.249438632,76.27072909,,2003-2007,Yousuf thesis 2009,,Bottlenose_dolphin,Publication
2214,Indo-Pacific_Bottlenose_dolphin,Tursiops aduncus ,9.972879551,76.19239086,,2003-2007,Yousuf thesis 2009,,Bottlenose_dolphin,Publication
2215,Indo-Pacific_Bottlenose_dolphin,Tursiops aduncus ,9.988547195,75.55001743,,2003-2007,Yousuf thesis 2009,,Bottlenose_dolphin,Publication
2216,Indo-Pacific_Bottlenose_dolphin,Tursiops aduncus ,9.70652959,75.46384539,,2003-2007,Yousuf thesis 2009,,Bottlenose_dolphin,Publication
2217,Indo-Pacific_Bottlenose_dolphin,Tursiops aduncus ,7.983088672,74.3122735,,2003-2007,Yousuf thesis 2009,,Bottlenose_dolphin,Publication
2218,Indo-Pacific_Bottlenose_dolphin,Tursiops aduncus ,8.014423962,71.85245328,,2003-2007,Yousuf thesis 2009,,Bottlenose_dolphin,Publication
2219,Indo-Pacific_Bottlenose_dolphin,Tursiops aduncus ,10.97560881,75.59702037,,2003-2007,Yousuf thesis 2009,,Bottlenose_dolphin,Publication
2220,Indo-Pacific_Bottlenose_dolphin,Tursiops aduncus ,11.39471831,75.34633805,,2003-2007,Yousuf thesis 2009,,Bottlenose_dolphin,Publication
2221,Indo-Pacific_Bottlenose_dolphin,Tursiops aduncus ,11.12836835,74.99773296,,2003-2007,Yousuf thesis 2009,,Bottlenose_dolphin,Publication
2222,Indo-Pacific_Bottlenose_dolphin,Tursiops aduncus ,11.06178086,74.59037419,,2003-2007,Yousuf thesis 2009,,Bottlenose_dolphin,Publication
2223,Indo-Pacific_Bottlenose_dolphin,Tursiops aduncus ,11.6375668,74.35535952,,2003-2007,Yousuf thesis 2009,,Bottlenose_dolphin,Publication
2224,Indo-Pacific_Bottlenose_dolphin,Tursiops aduncus ,11.93525205,74.42978083,,2003-2007,Yousuf thesis 2009,,Bottlenose_dolphin,Publication
2225,Indo-Pacific_Bottlenose_dolphin,Tursiops aduncus ,12.06451012,74.61387566,,2003-2007,Yousuf thesis 2009,,Bottlenose_dolphin,Publication
2226,Indo-Pacific_Bottlenose_dolphin,Tursiops aduncus ,13.00065189,73.97150223,,2003-2007,Yousuf thesis 2009,,Bottlenose_dolphin,Publication
2227,Indo-Pacific_Bottlenose_dolphin,Tursiops aduncus ,15.3507986,72.84343181,,2003-2007,Yousuf thesis 2009,,Bottlenose_dolphin,Publication
2228,Indo-Pacific_Bottlenose_dolphin,Tursiops aduncus ,16.24385435,73.21162146,,2003-2007,Yousuf thesis 2009,,Bottlenose_dolphin,Publication
2229,Indo-Pacific_Bottlenose_dolphin,Tursiops aduncus ,16.73738515,71.9660437,,2003-2007,Yousuf thesis 2009,,Bottlenose_dolphin,Publication
2230,Indo-Pacific_Bottlenose_dolphin,Tursiops aduncus ,17.56777032,71.50384819,,2003-2007,Yousuf thesis 2009,,Bottlenose_dolphin,Publication
2231,Indo-Pacific_Bottlenose_dolphin,Tursiops aduncus ,18.44515843,70.40711306,,2003-2007,Yousuf thesis 2009,,Bottlenose_dolphin,Publication
2232,Indo-Pacific_Humpback_dolphin,Sousa chinensis,18.82509881,72.3851532,,2003-2007,Yousuf thesis 2009,,Humpback_dolphin,Publication
2233,Indo-Pacific_Humpback_dolphin,Sousa chinensis,12.84789235,74.71963226,,2003-2007,Yousuf thesis 2009,,Humpback_dolphin,Publication
2234,Indo-Pacific_Humpback_dolphin,Sousa chinensis,9.675194301,75.94170855,,2003-2007,Yousuf thesis 2009,,Humpback_dolphin,Publication
2235,Indo-Pacific_Humpback_dolphin,Sousa chinensis,9.902375149,76.098385,,2003-2007,Yousuf thesis 2009,,Humpback_dolphin,Publication
2236,Long-beaked_Common_dolphin,Delphinus delphis,20.0119229,87.2772495,,2003-2007,Yousuf thesis 2009,,Long-beaked_Common_dolphin,Publication
2237,Long-beaked_Common_dolphin,Delphinus delphis,13.23566656,93.16045009,,2003-2007,Yousuf thesis 2009,,Long-beaked_Common_dolphin,Publication
2238,Long-beaked_Common_dolphin,Delphinus delphis,12.64812988,92.03237967,,2003-2007,Yousuf thesis 2009,,Long-beaked_Common_dolphin,Publication
2239,Long-beaked_Common_dolphin,Delphinus delphis,11.08919924,84.11238527,,2003-2007,Yousuf thesis 2009,,Long-beaked_Common_dolphin,Publication
2240,Long-beaked_Common_dolphin,Delphinus delphis,7.352465973,87.78253104,,2003-2007,Yousuf thesis 2009,,Long-beaked_Common_dolphin,Publication
2241,Long-beaked_Common_dolphin,Delphinus delphis,6.087303662,79.79594915,,2003-2007,Yousuf thesis 2009,,Long-beaked_Common_dolphin,Publication
2242,Long-beaked_Common_dolphin,Delphinus delphis,7.215374081,78.17043101,,2003-2007,Yousuf thesis 2009,,Long-beaked_Common_dolphin,Publication
2243,Long-beaked_Common_dolphin,Delphinus delphis,7.438638019,77.59856198,,2003-2007,Yousuf thesis 2009,,Long-beaked_Common_dolphin,Publication
2244,Long-beaked_Common_dolphin,Delphinus delphis,9.581188433,72.31856571,,2003-2007,Yousuf thesis 2009,,Long-beaked_Common_dolphin,Publication
2245,Long-beaked_Common_dolphin,Delphinus delphis,9.596856077,76.20805851,,2003-2007,Yousuf thesis 2009,,Long-beaked_Common_dolphin,Publication
2246,Long-beaked_Common_dolphin,Delphinus delphis,11.53964402,75.1896616,,2003-2007,Yousuf thesis 2009,,Long-beaked_Common_dolphin,Publication
2247,Long-beaked_Common_dolphin,Delphinus delphis,12.04100865,74.39061172,,2003-2007,Yousuf thesis 2009,,Long-beaked_Common_dolphin,Publication
2248,Long-beaked_Common_dolphin,Delphinus delphis,12.59721004,74.34360879,,2003-2007,Yousuf thesis 2009,,Long-beaked_Common_dolphin,Publication
2249,Long-beaked_Common_dolphin,Delphinus delphis,11.21845731,74.08509265,,2003-2007,Yousuf thesis 2009,,Long-beaked_Common_dolphin,Publication
2250,Long-beaked_Common_dolphin,Delphinus delphis,11.25762642,74.5237867,,2003-2007,Yousuf thesis 2009,,Long-beaked_Common_dolphin,Publication
2251,Long-beaked_Common_dolphin,Delphinus delphis,11.08528232,74.96248075,,2003-2007,Yousuf thesis 2009,,Long-beaked_Common_dolphin,Publication
2252,Long-beaked_Common_dolphin,Delphinus delphis,10.42724125,74.77446902,,2003-2007,Yousuf thesis 2009,,Long-beaked_Common_dolphin,Publication
2253,Long-beaked_Common_dolphin,Delphinus delphis,10.2705648,75.45601156,,2003-2007,Yousuf thesis 2009,,Long-beaked_Common_dolphin,Publication
2254,Long-beaked_Common_dolphin,Delphinus delphis,10.0590516,75.59702037,,2003-2007,Yousuf thesis 2009,,Long-beaked_Common_dolphin,Publication
2255,Long-beaked_Common_dolphin,Delphinus delphis,9.565520788,75.5735189,,2003-2007,Yousuf thesis 2009,,Long-beaked_Common_dolphin,Publication
2256,Long-beaked_Common_dolphin,Delphinus delphis,9.448013453,75.6440233,,2003-2007,Yousuf thesis 2009,,Long-beaked_Common_dolphin,Publication
2257,Long-beaked_Common_dolphin,Delphinus delphis,16.31044184,72.15797235,,2003-2007,Yousuf thesis 2009,,Long-beaked_Common_dolphin,Publication
2258,Long-beaked_Common_dolphin,Delphinus delphis,17.34450639,70.23868587,,2003-2007,Yousuf thesis 2009,,Long-beaked_Common_dolphin,Publication
2259,Pan-tropical_spotted_dolphin,Stenella attenuata,7.37596744,78.09992661,,2003-2007,Yousuf thesis 2009,,Pan-tropical_spotted_dolphin,Publication
2260,Risso's_dolphin,Grampus griseus,5.695612544,81.31571069,,2003-2007,Yousuf thesis 2009,,Risso's_dolphin,Publication
2261,Risso's_dolphin,Grampus griseus,13.45109668,73.43096848,,2003-2007,Yousuf thesis 2009,,Risso's_dolphin,Publication
2262,Risso's_dolphin,Grampus griseus,12.33477699,74.10859412,,2003-2007,Yousuf thesis 2009,,Risso's_dolphin,Publication
2263,Risso's_dolphin,Grampus griseus,11.50830873,74.69221388,,2003-2007,Yousuf thesis 2009,,Risso's_dolphin,Publication
2264,Risso's_dolphin,Grampus griseus,12.81655707,80.57149756,,2003-2007,Yousuf thesis 2009,,Risso's_dolphin,Publication
2265,Short-finned_Pilot_whale,Globicephala macrorhynchus,10.06688542,75.5735189,,2003-2007,Yousuf thesis 2009,,Short-finned_Pilot_whale,Publication
2266,Short-finned_Pilot_whale,Globicephala macrorhynchus,11.54747784,92.81184499,,2003-2007,Yousuf thesis 2009,,Short-finned_Pilot_whale,Publication
2267,Short-finned_Pilot_whale,Globicephala macrorhynchus,6.502496247,93.12128097,,2003-2007,Yousuf thesis 2009,,Short-finned_Pilot_whale,Publication
